"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","X","X.1","Moody.Marsh","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"12","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",25,3.05,-1.51,0.146,"dith center",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,0.146
"13","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",26,1.75,-0.21,1.446,"ditch edge",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.446
"14","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",27.5,1.74,-0.2,1.456,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.456
"15","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",30,1.72,-0.18,1.476,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.476
"16","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",32.5,1.705,-0.165,1.491,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.491
"17","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",35,1.68,-0.14,1.516,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.516
"18","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",37.5,1.66,-0.12,1.536,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.536
"19","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",40,1.65,-0.11,1.546,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.546
"20","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",42.5,1.64,-0.1,1.556,"near mini ditch (crossing embankment)",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.556
"21","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",45,1.66,-0.12,1.536,"near 2nd mini ditch (crossing embankment)",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.536
"22","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",47.5,1.66,-0.12,1.536,"",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.536
"23","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T1",50,1.675,-0.135,1.521,"north post",NA,NA,"",2021,0,50,1.481,1.521,1.481,1.521,0,0,0,1.521
"24","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",0,1.82,-0.28,1.376,"north post",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.376
"25","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",2.5,1.77,-0.23,1.426,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.426
"26","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",5,1.74,-0.2,1.456,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.456
"27","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",7.5,1.72,-0.18,1.476,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.476
"28","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",10,1.7,-0.16,1.496,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.496
"29","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",12.5,1.68,-0.14,1.516,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.516
"30","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",15,1.67,-0.13,1.526,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.526
"31","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",17.5,1.66,-0.12,1.536,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.536
"32","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",20,1.66,-0.12,1.536,"swith to short form SPALT",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.536
"33","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",22.5,1.66,-0.12,1.536,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.536
"34","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",25,1.665,-0.125,1.531,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.531
"35","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",27.5,1.655,-0.115,1.541,"",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.541
"36","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T2",30,1.65,-0.11,1.546,"south post",NA,NA,"",2021,0,30,1.376,1.546,1.376,1.546,0,0,0,1.546
"37","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",0,1.71,-0.185,1.554,"south post in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.554
"38","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",2.5,1.72,-0.195,1.544,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.544
"39","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",5,1.72,-0.195,1.544,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.544
"40","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",7.5,1.725,-0.2,1.539,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.539
"41","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",10,1.735,-0.21,1.529,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.529
"42","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",12.5,1.75,-0.225,1.514,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.514
"43","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",15,1.76,-0.235,1.504,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.504
"44","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",17.5,1.78,-0.255,1.484,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.484
"45","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",20,1.8,-0.275,1.464,"in runnel area",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.464
"46","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",22.5,1.83,-0.305,1.434,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.434
"47","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",24,1.95,-0.425,1.314,"ditch edge (plot)",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.314
"48","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",24.5,2.17,-0.645,1.094,"ditch edge",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.094
"49","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",25,2.86,-1.335,0.404,"ditch center",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,0.404
"50","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",25.5,1.97,-0.445,1.294,"ditch edge",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.294
"51","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",26,1.86,-0.335,1.404,"ditch edge (plot)",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.404
"52","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",27.5,1.81,-0.285,1.454,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.454
"53","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",30,1.815,-0.29,1.449,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.449
"54","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",32.5,1.8,-0.275,1.464,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.464
"55","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",35,1.8,-0.275,1.464,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.464
"56","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",37.5,1.8,-0.275,1.464,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.464
"57","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",40,1.79,-0.265,1.474,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.474
"58","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",42.5,1.785,-0.26,1.479,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.479
"59","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",45,1.785,-0.26,1.479,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.479
"60","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",47.5,1.805,-0.28,1.459,"",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.459
"61","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Reference","Reference","T3",50,1.805,-0.28,1.459,"north post",NA,NA,"",2021,0,50,1.554,1.459,1.554,1.459,0,0,0,1.459
"62","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",0,1.79,-0.265,1.474,"south post",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.474
"63","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",1,1.72,-0.195,1.544,"panne edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.544
"64","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",1.5,1.84,-0.315,1.424,"panne",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.424
"65","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",2.5,1.82,-0.295,1.444,"panne",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.444
"66","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",4.2,1.725,-0.2,1.539,"panne edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.539
"67","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",5,1.725,-0.2,1.539,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.539
"68","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",6.8,1.76,-0.235,1.504,"panne edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.504
"69","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",7,1.83,-0.305,1.434,"panne",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.434
"70","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",7.5,1.85,-0.325,1.414,"panne",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.414
"71","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",8.6,1.76,-0.235,1.504,"panne edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.504
"72","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",10,1.73,-0.205,1.534,"trans",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.534
"73","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",12.5,1.78,-0.255,1.484,"low",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.484
"74","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",15,1.79,-0.265,1.474,"low",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.474
"75","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",17.5,1.83,-0.305,1.434,"low",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.434
"76","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",20,1.825,-0.3,1.439,"low",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.439
"77","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",22.5,1.78,-0.255,1.484,"in Iva",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.484
"78","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",24,1.86,-0.335,1.404,"ditch edge (plot)",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.404
"79","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",24.5,1.95,-0.425,1.314,"ditch edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.314
"80","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",25,2.1,-0.575,1.164,"ditch center",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.164
"81","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",25.8,1.95,-0.425,1.314,"ditch edge",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.314
"82","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",26,1.85,-0.325,1.414,"ditch edge (plot)",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.414
"83","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",27.5,1.79,-0.265,1.474,"ditch levy",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.474
"84","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",30,1.755,-0.23,1.509,"trans",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.509
"85","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",32.5,1.75,-0.225,1.514,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.514
"86","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",35,1.75,-0.225,1.514,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.514
"87","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",37.5,1.74,-0.215,1.524,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.524
"88","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",40,1.74,-0.215,1.524,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.524
"89","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",42.5,1.74,-0.215,1.524,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.524
"90","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",45,1.76,-0.235,1.504,"panne",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.504
"91","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",47.5,1.755,-0.23,1.509,"high",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.509
"92","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T1",50,1.75,-0.225,1.514,"north post",NA,NA,"",2021,0,50,1.474,1.514,1.474,1.514,0,0,0,1.514
"93","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",0,1.68,-0.155,1.584,"south post",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.584
"94","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",2.5,1.69,-0.165,1.574,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.574
"95","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",5,1.69,-0.165,1.574,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.574
"96","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",7.5,1.695,-0.17,1.569,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.569
"97","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",10,1.7,-0.175,1.564,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.564
"98","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",12.5,1.73,-0.205,1.534,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.534
"99","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",15,1.75,-0.225,1.514,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.514
"100","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",17.5,1.78,-0.255,1.484,"low",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.484
"101","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",20,1.77,-0.245,1.494,"low",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.494
"102","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",22.5,1.805,-0.28,1.459,"low",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.459
"103","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",24,1.82,-0.295,1.444,"creek edge",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.444
"104","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",25,2.17,-0.645,1.094,"creek center",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.094
"105","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",25.6,1.9,-0.375,1.364,"creek edge",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.364
"106","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",26,1.85,-0.325,1.414,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.414
"107","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",27.5,1.8,-0.275,1.464,"trans",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.464
"108","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",30,1.76,-0.235,1.504,"trans",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.504
"109","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",32.5,1.74,-0.215,1.524,"",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.524
"110","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",35,1.71,-0.185,1.554,"high",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.554
"111","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",37.5,1.79,-0.265,1.474,"low",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.474
"112","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",40,1.785,-0.26,1.479,"low",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.479
"113","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",42.5,1.81,-0.285,1.454,"panne",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.454
"114","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",45,1.72,-0.195,1.544,"trans",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.544
"115","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",47.5,1.71,-0.185,1.554,"trans",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.554
"116","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",48.4,1.765,-0.24,1.499,"panne edge",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.499
"117","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",49,1.81,-0.285,1.454,"panne",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.454
"118","10/6/2021",2021,"Massachusetts","Plum Island - DPR","North","North Runnel","Runnel","T2",50,1.83,-0.305,1.434,"panne (north post)",NA,NA,"",2021,0,50,1.584,1.434,1.584,1.434,0,0,0,1.434
"119","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",0,1.84,-0.28,1.414,"North post",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.414
"120","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",2.5,1.82,-0.26,1.434,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.434
"121","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",5,1.79,-0.23,1.464,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.464
"122","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",7.5,1.765,-0.205,1.489,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.489
"123","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",10,1.76,-0.2,1.494,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.494
"124","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",12.5,1.725,-0.165,1.529,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.529
"125","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",15,1.725,-0.165,1.529,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.529
"126","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",17.5,1.72,-0.16,1.534,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.534
"127","10/11/2021",2021,"Massachusetts","Plum Island - DPR","South","South No Action","No Action","T1",20,1.72,-0.16,1.534,"",NA,NA,"",2021,0,50,1.414,1.314,1.414,1.314,0,0,0,1.534
