"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","X","X.1","Moody.Marsh","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"28","8/6/2021",2021,"Rhode Island","Weekapaug","","No Action","No Action","T2",22,1.69,-0.25,0.288,"",NA,NA,"",2021,0,25.2,0.203,0.333,0.203,0.333,0,0,0,0.288
"29","8/6/2021",2021,"Rhode Island","Weekapaug","","No Action","No Action","T2",23.5,1.64,-0.2,0.338,"",NA,NA,"",2021,0,25.2,0.203,0.333,0.203,0.333,0,0,0,0.338
"30","8/6/2021",2021,"Rhode Island","Weekapaug","","No Action","No Action","T2",25.2,1.645,-0.205,0.333,"east post",NA,NA,"",2021,0,25.2,0.203,0.333,0.203,0.333,0,0,0,0.333
"31","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",0,1.98,-0.595,0.13,"east post",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.13
"32","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",2,1.9,-0.515,0.21,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.21
"33","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",5,1.885,-0.5,0.225,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.225
"34","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",7,1.89,-0.505,0.22,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.22
"35","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",10,1.885,-0.5,0.225,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.225
"36","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",12,1.885,-0.5,0.225,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.225
"37","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",15,1.865,-0.48,0.245,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.245
"38","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",17,1.845,-0.46,0.265,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.265
"39","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",20,1.82,-0.435,0.29,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.29
"40","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",22,1.8,-0.415,0.31,"",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.31
"41","8/5/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T1",24.1,1.74,-0.355,0.37,"west post",NA,NA,"",2021,0,24.1,0.13,0.37,0.13,0.37,0,0,0,0.37
"42","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",0,1.73,-0.29,0.248,"north post",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.248
"43","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",3,1.73,-0.29,0.248,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.248
"44","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",5,1.72,-0.28,0.258,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.258
"45","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",8,1.725,-0.285,0.253,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.253
"46","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",10,1.73,-0.29,0.248,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.248
"47","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",13,1.75,-0.31,0.228,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.228
"48","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",15,1.745,-0.305,0.233,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.233
"49","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",18,1.72,-0.28,0.258,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.258
"50","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",20,1.7,-0.26,0.278,"",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.278
"51","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",22,1.65,-0.21,0.328,"edge of iva",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.328
"52","8/6/2021",2021,"Rhode Island","Weekapaug","","Reference","Reference","T2",24,1.61,-0.17,0.368,"south post",NA,NA,"",2021,0,24,0.248,0.368,0.248,0.368,0,0,0,0.368
"53","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",0,1.675,-0.29,0.435,"east stake",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.435
"54","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",2,1.81,-0.425,0.3,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.3
"55","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",4,1.88,-0.495,0.23,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.23
"56","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",6,1.95,-0.565,0.16,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.16
"57","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",8,1.96,-0.575,0.15,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.15
"58","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",8.6,1.975,-0.59,0.135,"runnel bank",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.135
"59","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",8.8,2.15,-0.765,-0.04,"runnel center",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,-0.04
"60","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",9,1.96,-0.575,0.15,"runnel bank",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.15
"61","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",10,1.91,-0.525,0.2,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.2
"62","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",12,1.91,-0.525,0.2,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.2
"63","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",14,1.93,-0.545,0.18,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.18
"64","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",16,1.87,-0.485,0.24,"edge of old pool",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.24
"65","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",18,1.83,-0.445,0.28,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.28
"66","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",20,1.81,-0.425,0.3,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.3
"67","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",22,1.8,-0.415,0.31,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.31
"68","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",24,1.765,-0.38,0.345,"",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.345
"69","8/5/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",25.6,1.765,-0.38,0.345,"west post",NA,NA,"",2021,0,25.6,0.435,0.345,0.435,0.345,0,0,0,0.345
"70","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",0,1.63,-0.19,0.348,"east post",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.348
"71","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",3,1.66,-0.22,0.318,"edge of iva",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.318
"72","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",6,1.72,-0.28,0.258,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.258
"73","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",10,1.71,-0.27,0.268,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.268
"74","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",14,1.725,-0.285,0.253,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.253
"75","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",17,1.815,-0.375,0.163,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.163
"76","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",17.5,1.81,-0.37,0.168,"runnel edge",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.168
"77","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",17.8,1.92,-0.48,0.058,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.058
"78","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",18,1.81,-0.37,0.168,"runnel edge",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.168
"79","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",18.5,1.8,-0.36,0.178,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.178
"80","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",20,1.765,-0.325,0.213,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.213
"81","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",24,1.78,-0.34,0.198,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.198
"82","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",27,1.8,-0.36,0.178,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.178
"83","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",30,1.77,-0.33,0.208,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.208
"84","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",34,1.77,-0.33,0.208,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.208
"85","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",37,1.83,-0.39,0.148,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.148
"86","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",37.5,1.89,-0.45,0.088,"tiny runnel",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.088
"87","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",40,1.75,-0.31,0.228,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.228
"88","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",44,1.76,-0.32,0.218,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.218
"89","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",47,1.755,-0.315,0.223,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.223
"90","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",50,1.74,-0.3,0.238,"out of pooling areas",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.238
"91","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",54,1.72,-0.28,0.258,"out of pooling areas",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.258
"92","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",57,1.75,-0.31,0.228,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.228
"93","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",60,1.79,-0.35,0.188,"pool",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.188
"94","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",64,1.77,-0.33,0.208,"pool",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.208
"95","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",67,1.72,-0.28,0.258,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.258
"96","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",68.6,1.69,-0.25,0.288,"edge of organic pool",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.288
"97","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",70,1.66,-0.22,0.318,"",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.318
"98","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",71.7,1.64,-0.2,0.338,"edge of iva",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.338
"99","8/6/2021",2021,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",73.5,1.62,-0.18,0.358,"west post",NA,NA,"",2021,0,73.5,0.348,0.358,0.348,0.358,0,0,0,0.358
"100","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",0,1.89,-0.58,0.173,"TM",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.135
"101","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",2,1.835,-0.525,0.228,"Panne ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.19
"102","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",4,1.8,-0.49,0.263,"Pool edge ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.225
"103","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",4.9,1.81,-0.5,0.253,"Pool edge ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.215
"104","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",5.1,1.95,-0.64,0.113,"Pool ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.075
"105","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",8,1.95,-0.64,0.113,"Pool",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.075
"106","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",10,1.94,-0.63,0.123,"Pool ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.085
"107","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",12,1.935,-0.625,0.128,"Pool ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.09
"108","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",12.2,1.92,-0.61,0.143,"Pool edge ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.105
"109","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",12.6,1.84,-0.53,0.223,"Pool edge ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.185
"110","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",14,1.81,-0.5,0.253,"Panne ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.215
"111","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",16,1.75,-0.44,0.313,"HM ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.275
"112","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T1",19.2,1.68,-0.37,0.383,"IUFZ zone ",NA,NA,"",2021,0,19.2,0.14,0.34,0.173,0.383,0.033,0.043,0.038,0.345
"113","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",0,1.81,-0.5,0.253,"TM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.198
"114","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",3,1.785,-0.475,0.278,"Panne edge",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.223
"115","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",3.3,1.81,-0.5,0.253,"Panne edge",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.198
"116","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",4,1.88,-0.57,0.183,"Pool (DNED) ",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.128
"117","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",5,1.865,-0.555,0.198,"Pool (DNED) ",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.143
"118","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",7,1.88,-0.57,0.183,"Pool (DNED) ",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.128
"119","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",8.3,1.844,-0.534,0.219,"Pool edge ",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.164
"120","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",9,1.76,-0.45,0.303,"HM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.248
"121","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",10,1.765,-0.455,0.298,"HM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.243
"122","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",13,1.77,-0.46,0.293,"Panne",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.238
"123","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",15,1.84,-0.53,0.223,"Pool",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.168
"124","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",17,1.76,-0.45,0.303,"HM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.248
"125","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",18.5,1.83,-0.52,0.233,"Pool",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.178
"126","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",20,1.77,-0.46,0.293,"Panne",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.238
"127","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",22,1.71,-0.4,0.353,"HM Edge",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.298
"128","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",23.5,1.67,-0.36,0.393,"HM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.338
"129","7/15/2024",2024,"Rhode Island","Weekapaug","","No Action","No Action","T2",25.5,1.67,-0.36,0.393,"HM",NA,NA,"",2021,0,25.2,0.203,0.333,0.253,0.393,0.05,0.06,0.055,0.338
"130","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",0,1.89,-0.58,0.173,"East to West/Pool edge",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.137
