"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"27","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",10,1.755,-0.415,0.598,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.598
"28","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",15,1.79,-0.45,0.563,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.563
"29","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",20,1.77,-0.43,0.583,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.583
"30","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",25,1.785,-0.445,0.568,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.568
"31","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",27.7,1.85,-0.51,0.503,"edge of ditch","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.503
"32","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",28,2.15,-0.81,0.203,"ditch center","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.203
"33","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",28.1,1.885,-0.545,0.468,"edge of ditch","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.468
"34","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",30,1.805,-0.465,0.548,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.548
"35","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",32.9,1.75,-0.41,0.603,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.603
"36","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",35,1.98,-0.64,0.373,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.373
"37","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",40,1.705,-0.365,0.648,"edge of pool","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.648
"38","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",45,1.715,-0.375,0.638,"pool","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.638
"39","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",50,1.71,-0.37,0.643,"edge of pool","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.643
"40","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",55,1.78,-0.44,0.573,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.573
"41","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",56.6,1.82,-0.48,0.533,"center of runnel","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.533
"42","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T1",57.6,2.255,-0.915,0.098,"","Round Marsh - Runnel",2021,5,57.6,0.633,0.098,0.633,0.098,0,0,0,0.098
"43","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",5,1.715,-0.565,0.679,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.679
"44","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",6.4,1.725,-0.575,0.669,"edge of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.669
"45","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",7,2.105,-0.955,0.289,"center of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.289
"46","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",8,1.735,-0.585,0.659,"edge of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.659
"47","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",10,1.725,-0.575,0.669,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.669
"48","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",15,1.725,-0.575,0.669,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.669
"49","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",20,1.71,-0.56,0.684,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.684
"50","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",25,1.675,-0.525,0.719,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.719
"51","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",30,1.715,-0.565,0.679,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.679
"52","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",33,1.795,-0.645,0.599,"edge of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.599
"53","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",33.4,1.895,-0.745,0.499,"center of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.499
"54","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",34,1.75,-0.6,0.644,"edge of runnel","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.644
"55","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",35,1.72,-0.57,0.674,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.674
"56","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",40,1.765,-0.615,0.629,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.629
"57","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",45,1.73,-0.58,0.664,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.664
"58","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",50,1.725,-0.575,0.669,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.669
"59","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",55,1.725,-0.575,0.669,"","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.669
"60","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",57,1.68,-0.53,0.714,"south post","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.714
"61","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T2",58,2.125,-0.975,0.269,"in creek","Round Marsh - Runnel",2021,5,58,0.679,0.269,0.679,0.269,0,0,0,0.269
"62","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",5,1.73,-0.58,0.664,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.664
"63","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",10,1.755,-0.605,0.639,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.639
"64","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",15,1.775,-0.625,0.619,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.619
"65","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",20,1.765,-0.615,0.629,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.629
"66","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",21.4,1.77,-0.62,0.624,"edge of runnel","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.624
"67","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",21.7,1.925,-0.775,0.469,"center of runnel","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.469
"68","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",22,1.745,-0.595,0.649,"edge of runnel","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.649
"69","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",25,1.735,-0.585,0.659,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.659
"70","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",30,1.715,-0.565,0.679,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.679
"71","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",35,1.725,-0.575,0.669,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.669
"72","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",40,1.7,-0.55,0.694,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.694
"73","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",45,1.755,-0.605,0.639,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.639
"74","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",50,1.76,-0.61,0.634,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.634
"75","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",55,1.765,-0.615,0.629,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.629
"76","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",60,1.755,-0.605,0.639,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.639
"77","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",65,1.76,-0.61,0.634,"","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.634
"78","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",67,1.85,-0.7,0.544,"west post","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.544
"79","9/15/2021",2021,"Rhode Island","Round Marsh","","Runnel","T3",68,2.07,-0.92,0.324,"in creek","Round Marsh - Runnel",2021,5,68,0.664,0.324,0.664,0.324,0,0,0,0.324
"80","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",5,1.8,-0.62,0.509,"HM","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.509
"81","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",10,1.765,-0.585,0.544,"HM","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.544
"82","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",15,1.75,-0.57,0.559,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.559
"83","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",20,1.75,-0.57,0.559,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.559
"84","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",25,1.765,-0.585,0.544,"BARE PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.544
"85","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",30,1.77,-0.59,0.539,"BARE PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.539
"86","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",33.8,1.71,-0.53,0.599,"PANNE EDGE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.599
"87","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",34.1,2.13,-0.95,0.179,"POOL","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.179
"88","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",34.4,1.74,-0.56,0.569,"PANNE EDGE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.569
"89","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",35,1.745,-0.565,0.564,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.564
"90","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",40,1.77,-0.59,0.539,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.539
"91","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",45,1.765,-0.585,0.544,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.544
"92","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",50,1.785,-0.605,0.524,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.524
"93","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",55,1.805,-0.625,0.504,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.504
"94","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",60,1.845,-0.665,0.464,"PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.464
"95","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T1",60.4,1.85,-0.67,0.459,"SW POST / PANNE","Round Marsh - No Action",2024,5,60.4,0.509,0.459,0.509,0.459,0,0,0,0.459
"96","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",4,1.685,-0.505,0.624,"WET HOLE IN HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.624
"97","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",6,1.64,-0.46,0.669,"HUMMOCKY HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.669
"98","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",8,1.565,-0.385,0.744,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.744
"99","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",10,1.605,-0.425,0.704,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.704
"100","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",12,1.715,-0.535,0.594,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.594
"101","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",14,1.685,-0.505,0.624,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.624
"102","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",16,1.69,-0.51,0.619,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.619
"103","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",18,1.695,-0.515,0.614,"TRANS","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.614
"104","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",20,1.71,-0.53,0.599,"WET, BARE HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.599
"105","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",22,1.655,-0.475,0.654,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.654
"106","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",24,1.73,-0.55,0.579,"WET SPOT IN HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.579
"107","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",26,1.685,-0.505,0.624,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.624
"108","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",28,1.7,-0.52,0.609,"WET SPOT IN HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.609
"109","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",30,1.71,-0.53,0.599,"TRANS","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.599
"110","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",32,1.705,-0.525,0.604,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.604
"111","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",34,1.71,-0.53,0.599,"HM","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.599
"112","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",36,1.73,-0.55,0.579,"TRANS","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.579
"113","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",38,1.74,-0.56,0.569,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.569
"114","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",40,1.745,-0.565,0.564,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.564
"115","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",42,1.745,-0.565,0.564,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.564
"116","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",44,1.74,-0.56,0.569,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.569
"117","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",46,1.745,-0.565,0.564,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.564
"118","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",48,1.745,-0.565,0.564,"TRANS","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.564
"119","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",50,1.75,-0.57,0.559,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.559
"120","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",52,1.75,-0.57,0.559,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.559
"121","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",54,1.76,-0.58,0.549,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.549
"122","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",56,1.75,-0.57,0.559,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.559
"123","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",58,1.785,-0.605,0.524,"BARE PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.524
"124","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",60,1.77,-0.59,0.539,"PANNE","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.539
"125","7/15/2024",2024,"Rhode Island","Round Marsh","","No Action","T2",60.3,1.8,-0.62,0.509,"BARE PANNE/ N POST","Round Marsh - No Action",2024,4,60.3,0.624,0.509,0.624,0.509,0,0,0,0.509
"126","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",4,1.6,-1.015,0.644,"PANNE","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.488
"127","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",8,1.58,-0.995,0.664,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.508
"128","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",12,1.605,-1.02,0.639,"PANNE","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.482
"129","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",16,1.58,-0.995,0.664,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.508
"130","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",20,1.585,-1,0.659,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.502
"131","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",24,1.625,-1.04,0.619,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.462
"132","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",28,1.655,-1.07,0.589,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.432
"133","7/15/2024",2024,"Rhode Island","Round Marsh","","Reference","T1",32,1.68,-1.095,0.564,"HM","Round Marsh - Reference",2021,4,45,0.71,0.075,0.644,0.454,-0.0659999999999999,0.379,0.1565,0.407
