"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"41","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",38,1.84,-0.525,1.045,"HM","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.041
"42","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",40,1.845,-0.53,1.04,"HM","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.036
"43","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",42,1.835,-0.52,1.05,"HM","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.046
"44","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",44,1.825,-0.51,1.06,"HM","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.056
"45","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",47,1.8,-0.485,1.085,"HM/phrag","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.081
"46","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T1",50,1.76,-0.445,1.125,"phrag, post","Broad Cove - Runnel",2021,4,50,0.979,1.119,0.98,1.125,0.001,0.00600000000000001,0.0035,1.121
"47","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",4,1.92,-0.99,0.728,"HM","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.029
"48","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",8,1.91,-0.98,0.738,"HM","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.039
"49","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",30,1.89,-0.96,0.758,"HM border","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.059
"50","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",32,1.87,-0.94,0.778,"HM border","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.079
"51","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",34,1.86,-0.93,0.788,"pan/HM border","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.089
"52","7/23/2024",2024,"Rhode Island","Broad Cove","","Runnel","T2",35.5,1.71,-0.78,0.938,"UE","Broad Cove - Runnel",2021,4,35.5,1.019,1.249,0.728,0.938,-0.291,-0.311,-0.301,1.239
