"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"22","9/23/2021",2021,"Massachusetts","Pine Island","South","Reference","T1",7.5,1.58,-0.03,1.563,"","Pine Island - South - Reference",2021,3.5,7.5,1.548,1.563,1.548,1.563,0,0,0,1.563
"23","9/23/2021",2021,"Massachusetts","Pine Island","South","Reference","T2",4,1.75,-0.2,1.393,"","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.393,1.453,0,0,0,1.393
"24","9/23/2021",2021,"Massachusetts","Pine Island","South","Reference","T2",6,1.72,-0.17,1.423,"","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.393,1.453,0,0,0,1.423
"25","9/23/2021",2021,"Massachusetts","Pine Island","South","Reference","T2",8,1.69,-0.14,1.453,"In Stattle","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.393,1.453,0,0,0,1.453
"26","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T1",3,1.8,-0.25,1.343,"LM","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.263,0,0,0,1.343
"27","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T1",4,1.81,-0.26,1.333,"LM","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.263,0,0,0,1.333
"28","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T1",6,1.85,-0.3,1.293,"LM","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.263,0,0,0,1.293
"29","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T1",8,1.88,-0.33,1.263,"LM","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.263,0,0,0,1.263
"30","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T2",4,1.61,-0.06,1.533,"","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.533,1.043,0,0,0,1.533
"31","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T2",5,1.63,-0.08,1.513,"","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.533,1.043,0,0,0,1.513
"32","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T2",6,1.79,-0.24,1.353,"","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.533,1.043,0,0,0,1.353
"33","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T2",8,1.755,-0.205,1.388,"","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.533,1.043,0,0,0,1.388
"34","9/23/2021",2021,"Massachusetts","Pine Island","South","Runnel","T2",30.8,2.1,-0.55,1.043,"South Post","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.533,1.043,0,0,0,1.043
"35","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T1",5,1.66,-0.16,1.524,"panne","Pine Island - No Action",2021,5,7.5,1.524,1.534,1.524,1.524,0,-0.01,-0.005,1.529
"36","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T1",7.5,1.66,-0.16,1.524,"panne","Pine Island - No Action",2021,5,7.5,1.524,1.534,1.524,1.524,0,-0.01,-0.005,1.529
"37","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T2",5,1.69,-0.19,1.494,"HM","Pine Island - No Action",2021,5,30.6,1.514,1.474,1.494,1.509,-0.02,0.0349999999999999,0.00749999999999995,1.486
"38","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T2",7.5,1.67,-0.17,1.514,"HM","Pine Island - No Action",2021,5,30.6,1.514,1.474,1.494,1.509,-0.02,0.0349999999999999,0.00749999999999995,1.506
"39","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T2",30,1.65,-0.15,1.534,"pool bare","Pine Island - No Action",2021,5,30.6,1.514,1.474,1.494,1.509,-0.02,0.0349999999999999,0.00749999999999995,1.526
"40","9/3/2024",2024,"Massachusetts","Pine Island","","No Action","T2",30.6,1.675,-0.175,1.509,"pool bare","Pine Island - No Action",2021,5,30.6,1.514,1.474,1.494,1.509,-0.02,0.0349999999999999,0.00749999999999995,1.502
"41","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T1",4,1.77,-0.165,1.468,"HM","Pine Island - North - Reference",2021,4,8,1.45,1.49,1.468,1.503,0.018,0.0129999999999999,0.0155,1.453
"42","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T1",6,1.75,-0.145,1.488,"HM","Pine Island - North - Reference",2021,4,8,1.45,1.49,1.468,1.503,0.018,0.0129999999999999,0.0155,1.473
"43","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T1",8,1.735,-0.13,1.503,"HM","Pine Island - North - Reference",2021,4,8,1.45,1.49,1.468,1.503,0.018,0.0129999999999999,0.0155,1.487
"44","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T2",3.4,1.985,-0.38,1.253,"HM","Pine Island - North - Reference",2021,3.6,8,1.39,1.56,1.253,1.598,-0.137,0.038,-0.0495,1.302
"45","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T2",4,1.74,-0.135,1.498,"HM-divet","Pine Island - North - Reference",2021,3.6,8,1.39,1.56,1.253,1.598,-0.137,0.038,-0.0495,1.547
"46","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T2",6,1.64,-0.035,1.598,"HM","Pine Island - North - Reference",2021,3.6,8,1.39,1.56,1.253,1.598,-0.137,0.038,-0.0495,1.648
"47","9/3/2024",2024,"Massachusetts","Pine Island","North","Reference","T2",8,1.64,-0.035,1.598,"HM","Pine Island - North - Reference",2021,3.6,8,1.39,1.56,1.253,1.598,-0.137,0.038,-0.0495,1.648
"48","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T1",4,1.705,-0.1,1.533,"HM","Pine Island - North - Runnel",2021,4,8,1.51,1.47,1.533,1.488,0.0229999999999999,0.018,0.0205,1.512
"49","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T1",6,1.74,-0.135,1.498,"panne","Pine Island - North - Runnel",2021,4,8,1.51,1.47,1.533,1.488,0.0229999999999999,0.018,0.0205,1.478
"50","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T1",8,1.75,-0.145,1.488,"panne","Pine Island - North - Runnel",2021,4,8,1.51,1.47,1.533,1.488,0.0229999999999999,0.018,0.0205,1.468
"51","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T2",4,1.7,-0.095,1.538,"HM","Pine Island - North - Runnel",2021,4,8,1.535,1.52,1.538,1.488,0.00300000000000011,-0.032,-0.0145,1.552
"52","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T2",6,1.71,-0.105,1.528,"HM","Pine Island - North - Runnel",2021,4,8,1.535,1.52,1.538,1.488,0.00300000000000011,-0.032,-0.0145,1.542
"53","9/3/2024",2024,"Massachusetts","Pine Island","North","Runnel","T2",8,1.75,-0.145,1.488,"HM","Pine Island - North - Runnel",2021,4,8,1.535,1.52,1.538,1.488,0.00300000000000011,-0.032,-0.0145,1.502
"54","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T1",3.5,1.6,-0.015,1.568,"HM","Pine Island - South - Reference",2021,3.5,7.5,1.548,1.563,1.568,1.563,0.02,0,0.01,1.558
"55","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T1",5,1.605,-0.02,1.563,"HM","Pine Island - South - Reference",2021,3.5,7.5,1.548,1.563,1.568,1.563,0.02,0,0.01,1.553
"56","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T1",7.5,1.605,-0.02,1.563,"HM","Pine Island - South - Reference",2021,3.5,7.5,1.548,1.563,1.568,1.563,0.02,0,0.01,1.553
"57","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T2",4,1.79,-0.205,1.378,"HM","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.378,1.443,-0.0150000000000001,-0.01,-0.0125000000000001,1.39
"58","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T2",6,1.74,-0.155,1.428,"HM","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.378,1.443,-0.0150000000000001,-0.01,-0.0125000000000001,1.441
"59","9/3/2024",2024,"Massachusetts","Pine Island","South","Reference","T2",8,1.725,-0.14,1.443,"HM","Pine Island - South - Reference",2021,4,8,1.393,1.453,1.378,1.443,-0.0150000000000001,-0.01,-0.0125000000000001,1.456
"60","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T1",3,1.825,-0.24,1.343,"LM edge","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.268,0,0.00500000000000012,0.00250000000000006,1.34
"61","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T1",4,1.865,-0.28,1.303,"LM / old pool edge ","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.268,0,0.00500000000000012,0.00250000000000006,1.3
"62","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T1",6,1.89,-0.305,1.278,"LM / old pool edge ","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.268,0,0.00500000000000012,0.00250000000000006,1.276
"63","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T1",8,1.9,-0.315,1.268,"LM / old pool edge ","Pine Island - South - Runnel",2021,3,8,1.343,1.263,1.343,1.268,0,0.00500000000000012,0.00250000000000006,1.265
"64","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T2",4,1.66,-0.075,1.508,"HM","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.508,1.138,-0.0249999999999999,0.095,0.035,1.473
"65","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T2",5,1.66,-0.075,1.508,"HM","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.508,1.138,-0.0249999999999999,0.095,0.035,1.473
"66","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T2",6,1.77,-0.185,1.398,"HM / Pool slope","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.508,1.138,-0.0249999999999999,0.095,0.035,1.363
"67","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T2",8,1.86,-0.275,1.308,"Old pool / LM","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.508,1.138,-0.0249999999999999,0.095,0.035,1.273
"68","9/3/2024",2024,"Massachusetts","Pine Island","South","Runnel","T2",30.8,2.03,-0.445,1.138,"Old pool / LM","Pine Island - South - Runnel",2021,4,30.8,1.533,1.043,1.508,1.138,-0.0249999999999999,0.095,0.035,1.103
