"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"69","10/4/2022",2022,"MA","Ipswich","","No Action","T1",20,1.72,-0.795,1.511,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.511
"70","10/4/2022",2022,"MA","Ipswich","","No Action","T1",23,1.74,-0.815,1.491,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.491
"71","10/4/2022",2022,"MA","Ipswich","","No Action","T1",25,1.725,-0.8,1.506,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.506
"72","10/4/2022",2022,"MA","Ipswich","","No Action","T1",26,1.77,-0.845,1.461,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.461
"73","10/4/2022",2022,"MA","Ipswich","","No Action","T1",29,1.76,-0.835,1.471,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.471
"74","10/4/2022",2022,"MA","Ipswich","","No Action","T1",30,1.75,-0.825,1.481,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.481
"75","10/4/2022",2022,"MA","Ipswich","","No Action","T1",33,1.77,-0.845,1.461,"veg panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.461
"76","10/4/2022",2022,"MA","Ipswich","","No Action","T1",35.8,1.78,-0.855,1.451,"pool edge","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.451
"77","10/4/2022",2022,"MA","Ipswich","","No Action","T1",36.1,2.08,-1.155,1.151,"pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.151
"78","10/4/2022",2022,"MA","Ipswich","","No Action","T1",36.5,2.175,-1.25,1.056,"North stake","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.561,1.056,0,0,0,1.056
"79","10/4/2022",2022,"MA","Ipswich","","No Action","T2",0,1.68,-0.755,1.551,"SW stake (High)","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.551
"80","10/4/2022",2022,"MA","Ipswich","","No Action","T2",3,1.685,-0.76,1.546,"high","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.546
"81","10/4/2022",2022,"MA","Ipswich","","No Action","T2",5,1.685,-0.76,1.546,"high","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.546
"82","10/4/2022",2022,"MA","Ipswich","","No Action","T2",8,1.695,-0.77,1.536,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.536
"83","10/4/2022",2022,"MA","Ipswich","","No Action","T2",10,1.705,-0.78,1.526,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.526
"84","10/4/2022",2022,"MA","Ipswich","","No Action","T2",13,1.71,-0.785,1.521,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.521
"85","10/4/2022",2022,"MA","Ipswich","","No Action","T2",13.6,1.735,-0.81,1.496,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.496
"86","10/4/2022",2022,"MA","Ipswich","","No Action","T2",14,1.725,-0.8,1.506,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.506
"87","10/4/2022",2022,"MA","Ipswich","","No Action","T2",15,1.72,-0.795,1.511,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.511
"88","10/4/2022",2022,"MA","Ipswich","","No Action","T2",18,1.73,-0.805,1.501,"veg panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.501
"89","10/4/2022",2022,"MA","Ipswich","","No Action","T2",20,1.74,-0.815,1.491,"pool edge","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.491
"90","10/4/2022",2022,"MA","Ipswich","","No Action","T2",20.2,1.85,-0.925,1.381,"pool","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.381
"91","10/4/2022",2022,"MA","Ipswich","","No Action","T2",22,1.98,-1.055,1.251,"NE stake","Ipswich - No Action",2022,0,22,1.551,1.251,1.551,1.251,0,0,0,1.251
"92","9/24/2024",2024,"MA","Ipswich","","No Action","T1",0,1.67,-0.75,1.564,"HM","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.563
"93","9/24/2024",2024,"MA","Ipswich","","No Action","T1",3,1.68,-0.76,1.554,"HM","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.554
"94","9/24/2024",2024,"MA","Ipswich","","No Action","T1",5,1.68,-0.76,1.554,"HM","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.554
"95","9/24/2024",2024,"MA","Ipswich","","No Action","T1",6,1.69,-0.77,1.544,"TmM","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.543
"96","9/24/2024",2024,"MA","Ipswich","","No Action","T1",10,1.69,-0.77,1.544,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.543
"97","9/24/2024",2024,"MA","Ipswich","","No Action","T1",13,1.705,-0.785,1.529,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.528
"98","9/24/2024",2024,"MA","Ipswich","","No Action","T1",15,1.725,-0.805,1.509,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.508
"99","9/24/2024",2024,"MA","Ipswich","","No Action","T1",16,1.705,-0.785,1.529,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.528
"100","9/24/2024",2024,"MA","Ipswich","","No Action","T1",20,1.725,-0.805,1.509,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.508
"101","9/24/2024",2024,"MA","Ipswich","","No Action","T1",23,1.735,-0.815,1.499,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.498
"102","9/24/2024",2024,"MA","Ipswich","","No Action","T1",25,1.73,-0.81,1.504,"Pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.503
"103","9/24/2024",2024,"MA","Ipswich","","No Action","T1",26,1.78,-0.86,1.454,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.454
"104","9/24/2024",2024,"MA","Ipswich","","No Action","T1",29,1.78,-0.86,1.454,"Pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.454
"105","9/24/2024",2024,"MA","Ipswich","","No Action","T1",30,1.755,-0.835,1.479,"Panne","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.478
"106","9/24/2024",2024,"MA","Ipswich","","No Action","T1",33,1.785,-0.865,1.449,"Pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.449
"107","9/24/2024",2024,"MA","Ipswich","","No Action","T1",34.5,1.78,-0.86,1.454,"HM edge","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.454
"108","9/24/2024",2024,"MA","Ipswich","","No Action","T1",35.8,1.795,-0.875,1.439,"Pool edge","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.438
"109","9/24/2024",2024,"MA","Ipswich","","No Action","T1",36.1,2.11,-1.19,1.124,"Pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.123
"110","9/24/2024",2024,"MA","Ipswich","","No Action","T1",36.5,2.18,-1.26,1.054,"Pool","Ipswich - No Action",2022,0,36.5,1.561,1.056,1.564,1.054,0.00300000000000011,-0.002,0.000500000000000056,1.054
"111","9/24/2024",2024,"MA","Ipswich","","No Action","T2",0,1.68,-0.76,1.554,"HM","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.561
"112","9/24/2024",2024,"MA","Ipswich","","No Action","T2",3,1.685,-0.765,1.549,"TM","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.556
"113","9/24/2024",2024,"MA","Ipswich","","No Action","T2",5,1.69,-0.77,1.544,"TM","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.551
"114","9/24/2024",2024,"MA","Ipswich","","No Action","T2",8,1.69,-0.77,1.544,"die back","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.551
"115","9/24/2024",2024,"MA","Ipswich","","No Action","T2",10,1.71,-0.79,1.524,"Panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.531
"116","9/24/2024",2024,"MA","Ipswich","","No Action","T2",13,1.715,-0.795,1.519,"Pool/panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.526
"117","9/24/2024",2024,"MA","Ipswich","","No Action","T2",13.6,1.74,-0.82,1.494,"Pool","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.501
"118","9/24/2024",2024,"MA","Ipswich","","No Action","T2",14,1.72,-0.8,1.514,"Panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.521
"119","9/24/2024",2024,"MA","Ipswich","","No Action","T2",15,1.725,-0.805,1.509,"Panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.516
"120","9/24/2024",2024,"MA","Ipswich","","No Action","T2",18,1.74,-0.82,1.494,"Panne","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.501
"121","9/24/2024",2024,"MA","Ipswich","","No Action","T2",20,1.74,-0.82,1.494,"Pool edge","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.501
"122","9/24/2024",2024,"MA","Ipswich","","No Action","T2",20.2,1.87,-0.95,1.364,"Pool","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.371
"123","9/24/2024",2024,"MA","Ipswich","","No Action","T2",22,2,-1.08,1.234,"Pool","Ipswich - No Action",2022,0,22,1.551,1.251,1.554,1.234,0.00300000000000011,-0.0169999999999999,-0.0069999999999999,1.241
"124","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",0,1.665,-0.055,1.498,"HM","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.469
"125","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",3,1.68,-0.07,1.483,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.454
"126","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",5,1.69,-0.08,1.473,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.444
"127","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",8,1.72,-0.11,1.443,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.414
"128","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",10,1.72,-0.11,1.443,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.414
"129","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",13,1.74,-0.13,1.423,"Pool","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.394
"130","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",15,1.725,-0.115,1.438,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.409
"131","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",18,1.75,-0.14,1.413,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.384
"132","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",18.5,1.85,-0.24,1.313,"Pool","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.284
"133","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",20,1.92,-0.31,1.243,"Pool","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.214
"134","9/24/2024",2024,"MA","Ipswich","","Runnel","T1",21,1.735,-0.125,1.428,"Panne","Ipswich - Runnel",2022,0,32.2,1.464,1.214,1.498,1.238,0.034,0.024,0.029,1.399
