"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"17","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T1",22.5,1.61,-0.28,0.26,"","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.25,0.29,0,0,0,0.26
"18","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T1",25,1.61,-0.28,0.26,"","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.25,0.29,0,0,0,0.26
"19","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T1",27.5,1.59,-0.26,0.28,"","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.25,0.29,0,0,0,0.28
"20","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T1",30,1.56,-0.23,0.31,"in  iva","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.25,0.29,0,0,0,0.31
"21","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T1",30.7,1.58,-0.25,0.29,"west post","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.25,0.29,0,0,0,0.29
"22","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",3,1.72,-0.1,0.217,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.217
"23","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",4,1.72,-0.1,0.217,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.217
"24","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",5,1.7,-0.08,0.237,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.237
"25","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",6,1.69,-0.07,0.247,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.247
"26","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",7,1.675,-0.055,0.262,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.262
"27","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",8,1.66,-0.04,0.277,"","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.277
"28","8/6/2021",2021,"Rhode Island","Potters Pond","","Reference","T2",8.8,1.655,-0.035,0.282,"south post","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.217,0.282,0,0,0,0.282
"29","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",5,1.65,-0.32,0.22,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.22
"30","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",6.4,1.66,-0.33,0.21,"runnel edge","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.21
"31","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",6.7,1.8,-0.47,0.07,"runnel center","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.07
"32","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",7,1.7,-0.37,0.17,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.17
"33","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",8,1.715,-0.385,0.155,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.155
"34","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",10,1.685,-0.355,0.185,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.185
"35","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",12.5,1.645,-0.315,0.225,"runnel spoil","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.225
"36","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",15,1.7,-0.37,0.17,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.17
"37","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",17.5,1.705,-0.375,0.165,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.165
"38","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",20,1.67,-0.34,0.2,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.2
"39","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",22.5,1.7,-0.37,0.17,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.17
"40","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",25,1.685,-0.355,0.185,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.185
"41","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",27.5,1.675,-0.345,0.195,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.195
"42","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",30,1.67,-0.34,0.2,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.2
"43","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",32.5,1.66,-0.33,0.21,"","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.21
"44","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T1",34.1,1.66,-0.33,0.21,"west post","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.22,0.21,0,0,0,0.21
"45","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",5,1.63,-0.3,0.24,"iva ridge","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.24
"46","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",7.5,1.69,-0.36,0.18,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.18
"47","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",10,1.76,-0.43,0.11,"edge of pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.11
"48","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",12.5,1.815,-0.485,0.055,"in pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.055
"49","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",15,1.82,-0.49,0.05,"in pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.05
"50","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",17.5,1.84,-0.51,0.03,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.03
"51","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",18,1.84,-0.51,0.03,"runnel edge","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.03
"52","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",18.1,1.9,-0.57,-0.03,"runnel center","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,-0.03
"53","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",18.3,1.845,-0.515,0.025,"runnel edge","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.025
"54","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",20,1.815,-0.485,0.055,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.055
"55","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",22.5,1.79,-0.46,0.08,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.08
"56","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",24.7,1.76,-0.43,0.11,"edge of spartina","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.11
"57","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",25,1.735,-0.405,0.135,"edge of pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.135
"58","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",27.5,1.71,-0.38,0.16,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.16
"59","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",30,1.71,-0.38,0.16,"","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.16
"60","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",32.5,1.67,-0.34,0.2,"high marsh","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.2
"61","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T2",34.4,1.66,-0.33,0.21,"east post","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.24,0.21,0,0,0,0.21
"62","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",5,1.76,-0.14,0.177,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.177
"63","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",7.5,1.755,-0.135,0.182,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.182
"64","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",10,1.77,-0.15,0.167,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.167
"65","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",12.5,1.76,-0.14,0.177,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.177
"66","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",15,1.745,-0.125,0.192,"edge of pool","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.192
"67","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",15.5,1.685,-0.065,0.252,"top edge of pool","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.252
"68","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",17.5,1.68,-0.06,0.257,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.257
"69","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",20,1.7,-0.08,0.237,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.237
"70","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",22,1.68,-0.06,0.257,"runnel edge","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.257
"71","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",22.5,2.03,-0.41,-0.093,"runnel center","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,-0.093
"72","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",23,1.72,-0.1,0.217,"runnel edge","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.217
"73","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",24,1.705,-0.085,0.232,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.232
"74","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",25.4,1.72,-0.1,0.217,"west post","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.217
"75","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",27.5,1.73,-0.11,0.207,"","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.207
"76","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",30,1.69,-0.07,0.247,"top edge of creek","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,0.247
"77","8/6/2021",2021,"Rhode Island","Potters Pond","","Runnel","T3",30.5,2.08,-0.46,-0.143,"in creek","Potters Pond - Runnel",2021,5,30.5,0.177,-0.143,0.177,-0.143,0,0,0,-0.143
"78","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",3.5,1.69,-0.35,0.23,"HM","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.017
"79","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",4,1.7,-0.36,0.22,"Pool edge","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.027
"80","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",6,1.8,-0.46,0.12,"Pool","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.128
"81","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",8,1.78,-0.44,0.14,"Pool","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.107
"82","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",10,1.73,-0.39,0.19,"Water edge","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.057
"83","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",12,1.695,-0.355,0.225,"Panne","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.022
"84","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",14.1,1.685,-0.345,0.235,"LM (Post)","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.013
"85","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",15,1.8,-0.46,0.12,"LM","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.128
"86","7/15/2024",2024,"Rhode Island","Potters Pond","","No Action","T1",15.2,1.87,-0.53,0.05,"In Creek","Potters Pond - No Action",2021,3.5,15.12,0.155,-0.37,0.23,0.05,0.075,0.42,0.2475,-0.198
"87","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",5,1.635,-0.295,0.285,"Panne","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.245
"88","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",7.5,1.625,-0.285,0.295,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.255
"89","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",10,1.615,-0.275,0.305,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.265
"90","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",12.5,1.61,-0.27,0.31,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.27
"91","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",15,1.64,-0.3,0.28,"Panne","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.24
"92","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",17.5,1.615,-0.275,0.305,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.265
"93","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",20,1.605,-0.265,0.315,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.275
"94","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",22.5,1.615,-0.275,0.305,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.265
"95","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",25,1.62,-0.28,0.3,"Panne","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.26
"96","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",27.5,1.595,-0.255,0.325,"HM","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.285
"97","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",30,1.57,-0.23,0.35,"IVA edge","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.31
"98","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T1",30.7,1.585,-0.245,0.335,"IVA Stake","Potters Pond - Reference",2021,5,30.7,0.25,0.29,0.285,0.335,0.035,0.045,0.04,0.295
"99","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",3,1.7,-0.36,0.22,"LM","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.214
"100","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",4,1.685,-0.345,0.235,"Panne","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.229
"101","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",5,1.67,-0.33,0.25,"Panne","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.244
"102","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",6,1.67,-0.33,0.25,"Panne edge","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.244
"103","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",7,1.64,-0.3,0.28,"HM","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.274
"104","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",8,1.64,-0.3,0.28,"HM","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.274
"105","7/15/2024",2024,"Rhode Island","Potters Pond","","Reference","T2",8.8,1.63,-0.29,0.29,"HM","Potters Pond - Reference",2021,3,8.8,0.217,0.282,0.22,0.29,0.003,0.00800000000000001,0.0055,0.284
"106","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",5,1.615,-0.275,0.305,"HM","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.232
"107","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",10,1.73,-0.39,0.19,"Panne/Pool edge","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.118
"108","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",17.5,1.835,-0.495,0.085,"Pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.013
"109","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",18.1,1.96,-0.62,-0.04,"Pool","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,-0.112
"110","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",20,1.805,-0.465,0.115,"Pool ","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.043
"111","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",25,1.71,-0.37,0.21,"Panne","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.138
"112","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",30,1.68,-0.34,0.24,"Panne","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.167
"113","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T2",34.4,1.63,-0.29,0.29,"HM/East Post ","Potters Pond - Runnel",2021,5,34.4,0.24,0.21,0.305,0.29,0.065,0.08,0.0725,0.217
"114","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",5,1.655,-0.315,0.265,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.215
"115","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",6.4,1.655,-0.315,0.265,"Runnel edge","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.215
"116","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",6.7,1.86,-0.52,0.06,"In Runnel ","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.01
"117","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",7,1.72,-0.38,0.2,"Runnel edge ~7.1","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.15
"118","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",8,1.72,-0.38,0.2,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.15
"119","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",10,1.7,-0.36,0.22,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.17
"120","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",12.5,1.675,-0.335,0.245,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.195
"121","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",15,1.705,-0.365,0.215,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.165
"122","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",17.5,1.7,-0.36,0.22,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.17
"123","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",20,1.675,-0.335,0.245,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.195
"124","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",22.5,1.695,-0.355,0.225,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.175
"125","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",25,1.69,-0.35,0.23,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.18
"126","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",27.5,1.68,-0.34,0.24,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.19
"127","7/15/2024",2024,"Rhode Island","Potters Pond","","Runnel","T1",30,1.665,-0.325,0.255,"Panne","Potters Pond - Runnel",2021,5,34.1,0.22,0.21,0.265,0.265,0.045,0.055,0.05,0.205
