"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"69","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",33,1.73,-0.075,0.705,"WET PANNE DEPRESSION",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.712
"70","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",35,1.685,-0.03,0.75,"HM",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.757
"71","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",40,1.725,-0.07,0.71,"WET PANNE DEPRESSION",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.717
"72","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",42,1.68,-0.025,0.755,"HM",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.762
"73","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",45,1.65,0.005,0.785,"HM",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.792
"74","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",49,1.705,-0.05,0.73,"WET PANNE DEPRESSION",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.737
"75","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",50,1.64,0.015,0.795,"SW POST / HM / PHAUS",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.802
"76","7/22/2024",2024,"Rhode Island","Sapowet","","No Action","No Action","T2",51.5,1.655,0,0.78,"PHAUS / UE",2022,0,51.5,0.497,0.792,0.495,0.78,-0.002,-0.012,-0.00700000000000001,0.787
"77","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",0,1.92,-0.455,0.485,"South stake in pool",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.485
"78","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",2.1,1.9,-0.435,0.505,"lower pool edge",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.505
"79","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",2.3,1.71,-0.245,0.695,"upper pool edge",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.695
"80","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",5,1.68,-0.215,0.725,"panne",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.725
"81","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",10,1.68,-0.215,0.725,"panne",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.725
"82","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",15,1.715,-0.25,0.69,"panne",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.69
"83","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",20,1.68,-0.215,0.725,"HM",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.725
"84","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",24.9,1.68,-0.215,0.725,"edge of runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.725
"85","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25,1.87,-0.405,0.535,"runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.535
"86","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25.2,1.85,-0.385,0.555,"runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.555
"87","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25.3,1.7,-0.235,0.705,"edge of runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.705
"88","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",29,1.6,-0.135,0.805,"marsh island",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.805
"89","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",30,1.675,-0.21,0.73,"panne",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.73
"90","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",35,1.69,-0.225,0.715,"HM",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.715
"91","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",39.3,1.725,-0.26,0.68,"edge of runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.68
"92","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",39.5,1.825,-0.36,0.58,"runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.58
"93","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",39.6,1.68,-0.215,0.725,"edge of runnel",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.725
"94","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",40,1.69,-0.225,0.715,"HM",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.715
"95","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",45,1.675,-0.21,0.73,"HM",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.73
"96","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",48.9,1.65,-0.185,0.755,"frag edge",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.755
"97","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",50,1.64,-0.175,0.765,"North stake / Frag",2022,0,50,0.485,0.765,0.485,0.765,0,0,0,0.765
"98","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",0,1.775,-0.31,0.63,"South stake / HM",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.63
"99","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",5,1.775,-0.31,0.63,"HM",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.63
"100","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",10,1.75,-0.285,0.655,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.655
"101","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",15,1.725,-0.26,0.68,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.68
"102","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",20,1.73,-0.265,0.675,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.675
"103","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",25,1.725,-0.26,0.68,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.68
"104","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",30,1.73,-0.265,0.675,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.675
"105","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",35,1.71,-0.245,0.695,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.695
"106","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",35.1,1.72,-0.255,0.685,"upper runnel edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.685
"107","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",35.6,1.85,-0.385,0.555,"lower runnel edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.555
"108","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",35.8,1.955,-0.49,0.45,"runnel center",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.45
"109","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",35.9,1.895,-0.43,0.51,"lower runnel edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.51
"110","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",36,1.705,-0.24,0.7,"upper runnel edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.7
"111","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",40,1.7,-0.235,0.705,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.705
"112","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",45,1.71,-0.245,0.695,"panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.695
"113","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",45.6,1.73,-0.265,0.675,"upper pool edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.675
"114","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",45.8,1.855,-0.39,0.55,"lower pool edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.55
"115","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",48.3,1.84,-0.375,0.565,"lower pool edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.565
"116","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",48.5,1.695,-0.23,0.71,"upper pool edge",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.71
"117","8/8/2022",2022,"Rhode Island","Sapowet","North","North Runnel","Runnel","T2",50,1.69,-0.225,0.715,"North stake / panne",2022,0,50,0.63,0.715,0.63,0.715,0,0,0,0.715
"118","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",0,1.99,-0.735,0.381,"S POST / POOL / RUMAR",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.51
"119","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",2.1,1.9,-0.645,0.471,"POOL EDGE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.6
"120","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",2.3,1.645,-0.39,0.726,"PANNE EDGE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.855
"121","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",5,1.66,-0.405,0.711,"PANNE / WET DEPRESSION NEAR BY",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.84
"122","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",10,1.65,-0.395,0.721,"PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.85
"123","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",15,1.695,-0.44,0.676,"PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.805
"124","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",20,1.665,-0.41,0.706,"HM",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.835
"125","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",24.9,1.655,-0.4,0.716,"RUN EDGE / PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.845
"126","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25,1.81,-0.555,0.561,"RUN CENTER",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.69
"127","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25.2,1.65,-0.395,0.721,"RUN EDGE / PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.85
"128","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",25.3,1.655,-0.4,0.716,"PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.845
"129","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",29,1.64,-0.385,0.731,"PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.86
"130","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",30,1.65,-0.395,0.721,"PANNE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.85
"131","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",35,1.68,-0.425,0.691,"HM",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.82
"132","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",38.3,1.67,-0.415,0.701,"HM",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.83
"133","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",38.6,1.7,-0.445,0.671,"RUN EDGE",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.8
"134","7/22/2024",2024,"Rhode Island","Sapowet","North","North Runnel","Runnel","T1",38.9,1.855,-0.6,0.516,"RUN CENTER",2022,0,50,0.485,0.765,0.381,0.611,-0.104,-0.154,-0.129,0.645
