"","Date","Year","State","Site","SubSite","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","Site_Treatment","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"21","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T1",40,1.705,-0.155,1.437,"NW post","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.332,1.437,0,0,0,1.437
"22","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",5,1.77,-0.22,1.372,"~high","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.372
"23","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",7.5,1.74,-0.19,1.402,"high marsh","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.402
"24","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",30,1.69,-0.14,1.452,"high marsh","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.452
"25","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",32.5,1.69,-0.14,1.452,"high marsh","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.452
"26","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",35,1.69,-0.14,1.452,"high marsh","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.452
"27","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",37.5,1.63,-0.08,1.512,"ice deposit","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.512
"28","10/7/2021",2021,"Maine","Moody Marsh","","Reference","T2",40,1.7,-0.15,1.442,"west post (panne-ish)","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.372,1.442,0,0,0,1.442
"29","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",5,1.73,-0.3,1.454,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,1.454
"30","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",7.5,1.75,-0.32,1.434,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,1.434
"31","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",30,2.2,-0.77,0.984,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.984
"32","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",32.5,2.19,-0.76,0.994,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.994
"33","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",34.5,2.32,-0.89,0.864,"edge of runnel","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.864
"34","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",35,2.63,-1.2,0.554,"runnel center","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.554
"35","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",35.7,2.31,-0.88,0.874,"edge of runnel","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.874
"36","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",37.5,2.19,-0.76,0.994,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,0.994
"37","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",40,1.81,-0.38,1.374,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,1.374
"38","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",42.5,1.89,-0.46,1.294,"","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,1.294
"39","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T1",45,1.73,-0.3,1.454,"NW post","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.454,1.454,0,0,0,1.454
"40","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",5,1.86,-0.43,1.324,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.324
"41","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",5.2,2.01,-0.58,1.174,"old ditch?","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.174
"42","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",7.5,1.78,-0.35,1.404,"blocky peat","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.404
"43","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",30,2.05,-0.62,1.134,"low","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.134
"44","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",32,2.21,-0.78,0.974,"runnel center","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,0.974
"45","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",32.5,2.135,-0.705,1.049,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.049
"46","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",35,2.05,-0.62,1.134,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.134
"47","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",36,1.77,-0.34,1.414,"vegatation edge","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.414
"48","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",37.5,1.79,-0.36,1.394,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.394
"49","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",40,1.81,-0.38,1.374,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.374
"50","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",42.5,1.785,-0.355,1.399,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.399
"51","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",45,1.78,-0.35,1.404,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.404
"52","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",47.5,1.78,-0.35,1.404,"","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.404
"53","10/7/2021",2021,"Maine","Moody Marsh","","Runnel","T2",50,1.665,-0.235,1.519,"N post","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.324,1.519,0,0,0,1.519
"54","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T1",5,1.93,-0.455,1.317,"transition marsh","Moody Marsh - No Action",2021,5,30,1.373,1.508,1.317,1.507,-0.056,-0.00100000000000011,-0.0285000000000001,1.345
"55","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T1",7.5,1.86,-0.385,1.387,"transition marsh","Moody Marsh - No Action",2021,5,30,1.373,1.508,1.317,1.507,-0.056,-0.00100000000000011,-0.0285000000000001,1.416
"56","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T1",30,1.74,-0.265,1.507,"pool","Moody Marsh - No Action",2021,5,30,1.373,1.508,1.317,1.507,-0.056,-0.00100000000000011,-0.0285000000000001,1.535
"57","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",5,1.66,-0.185,1.587,"high marsh","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.563
"58","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",7.5,1.63,-0.155,1.617,"high marsh","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.593
"59","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",30,1.69,-0.215,1.557,"pool","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.533
"60","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",32.5,1.755,-0.28,1.492,"pool","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.468
"61","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",35,1.66,-0.185,1.587,"panne","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.563
"62","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",37.5,1.67,-0.195,1.577,"panne","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.553
"63","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",40,1.66,-0.185,1.587,"panne","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.563
"64","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",42.5,1.71,-0.235,1.537,"panne","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.513
"65","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",45,1.7,-0.225,1.547,"pool","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.523
"66","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",47.5,1.65,-0.175,1.597,"transition","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.573
"67","8/12/2024",2024,"Maine","Moody Marsh","","No Action","T2",50,1.63,-0.155,1.617,"transition","Moody Marsh - No Action",2021,5,50,1.573,1.583,1.587,1.617,0.014,0.034,0.024,1.593
"68","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",5,1.7,-0.215,1.351,"high marsh","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.349
"69","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",7.5,1.67,-0.185,1.381,"high marsh","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.38
"70","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",30,1.62,-0.135,1.431,"high marsh","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.43
"71","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",32.5,1.625,-0.14,1.426,"high marsh (wet)","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.425
"72","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",35,1.63,-0.145,1.421,"high marsh (wet)","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.42
"73","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",37.5,1.61,-0.125,1.441,"high marsh (wet)","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.44
"74","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T1",40,1.63,-0.145,1.421,"transition marsh (wet)","Moody Marsh - Reference",2021,5,40,1.332,1.437,1.351,1.421,0.0189999999999999,-0.016,0.00149999999999995,1.42
"75","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",5,1.74,-0.255,1.311,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.357
"76","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",7.5,1.71,-0.225,1.341,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.387
"77","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",30,1.625,-0.14,1.426,"high marsh, next to pool ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.472
"78","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",32.5,1.645,-0.16,1.406,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.452
"79","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",35,1.63,-0.145,1.421,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.467
"80","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",37.5,1.63,-0.145,1.421,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.467
"81","8/12/2024",2024,"Maine","Moody Marsh","","Reference","T2",40,1.64,-0.155,1.411,"high marsh ","Moody Marsh - Reference",2021,5,40,1.372,1.442,1.311,1.411,-0.0610000000000002,-0.0309999999999999,-0.046,1.457
"82","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",5,1.7,-0.19,1.412,"panne","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.454
"83","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",7.5,1.73,-0.22,1.382,"panne","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.424
"84","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",30,2.18,-0.67,0.932,"dry pool","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,0.974
"85","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",32.5,2.13,-0.62,0.982,"panne edge","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.024
"86","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",34.5,2.26,-0.75,0.852,"panne edge","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,0.894
"87","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",35,2.62,-1.11,0.492,"channel/runnel?","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,0.534
"88","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",35.7,2.22,-0.71,0.892,"panne edge channel","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,0.934
"89","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",37.5,2.105,-0.595,1.007,"panne next to pond","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.049
"90","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",40,1.86,-0.35,1.252,"panne","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.294
"91","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",42.5,1.845,-0.335,1.267,"high marsh","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.309
"92","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T1",45,1.7,-0.19,1.412,"high marsh","Moody Marsh - Runnel",2021,5,45,1.454,1.454,1.412,1.412,-0.042,-0.042,-0.042,1.454
"93","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",5,1.77,-0.26,1.342,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.354
"94","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",5.2,1.94,-0.43,1.172,"high marsh, adjacent to runnel","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.184
"95","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",7.5,1.76,-0.25,1.352,"transition marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.364
"96","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",30,2.16,-0.65,0.952,"dry pool edge","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,0.964
"97","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",32,2.215,-0.705,0.897,"dry pool, channel center","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,0.909
"98","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",32.5,2.18,-0.67,0.932,"dry pool, channel bank","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,0.944
"99","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",35,2.13,-0.62,0.982,"dry pool","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,0.994
"100","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",36,1.835,-0.325,1.277,"transition marsh, next to dry pool ","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.289
"101","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",37.5,1.785,-0.275,1.327,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.339
"102","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",40,1.78,-0.27,1.332,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.344
"103","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",42.5,1.755,-0.245,1.357,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.369
"104","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",45,1.72,-0.21,1.392,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.404
"105","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",47.5,1.715,-0.205,1.397,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.409
"106","8/12/2024",2024,"Maine","Moody Marsh","","Runnel","T2",50,1.635,-0.125,1.477,"high marsh","Moody Marsh - Runnel",2021,5,50,1.324,1.519,1.342,1.477,0.018,-0.0419999999999998,-0.0119999999999999,1.489
